,lat,lon,months_open,num_items_sold,state_pop
3985,42.491878,-71.159348,7,18,6745408.0
3986,42.493043,-82.890901,5,25,9909877.0
3987,42.495807,-84.657876,6,11,9909877.0
3988,42.496923,-71.582139,3,14,6745408.0
3989,42.498883,-83.457597,5,12,9909877.0
3990,42.498938,-70.861983,6,19,6745408.0
3991,42.499698,-89.035555,6,27,5757564.0
3992,42.503726,-71.190947,5,21,6745408.0
3993,42.503983,-90.666626,6,13,3107126.0
3994,42.504954,-90.668031,6,26,3107126.0
3995,42.505204,-94.1869,4,23,3107126.0
3996,42.505332,-92.403819,6,13,3107126.0
3997,42.507127,-71.079174,5,21,6745408.0
3998,42.512232,-83.024314,6,14,9909877.0
3999,42.514498,-73.606772,12,9,19746227.0
4000,42.514952,-83.192119,5,21,9909877.0
4001,42.515999,-83.727165,6,17,9909877.0
4002,42.517123,-94.535309,7,15,3107126.0
4003,42.517562,-88.179523,3,8,5757564.0
4004,42.517617,-92.456087,5,9,3107126.0
4005,42.520206,-77.289063,4,16,19746227.0
4006,42.520665,-70.894653,5,19,6745408.0
4007,42.521386,-93.26427,6,10,3107126.0
4008,42.5246,-83.5321,6,11,9909877.0
4009,42.52476,-71.337766,5,15,6745408.0
4010,42.526209,-70.92835,4,12,6745408.0
4011,42.526424,-71.760614,5,14,6745408.0
4012,42.527104,-94.539507,3,6,3107126.0
4013,42.529649,-85.849658,6,13,9909877.0
4014,42.53149,-75.523491,12,20,19746227.0
4015,42.533776,-78.430829,5,15,19746227.0
4016,42.53595,-92.448158,6,17,3107126.0
4017,42.538067,-76.503385,5,11,19746227.0
4018,42.53957,-83.46616,6,11,9909877.0
4019,42.541635,-71.906161,6,17,6745408.0
4020,42.54195,-83.152922,3,14,9909877.0
4021,42.542072,-76.666375,6,20,19746227.0
4022,42.546955,-70.884838,5,19,6745408.0
4023,42.549895,-99.862526,3,1,1881503.0
4024,42.551403,-83.634008,4,14,9909877.0
4025,42.55157,-83.217619,6,24,9909877.0
4026,42.55605,-71.167509,5,13,6745408.0
4027,42.557513,-71.270134,5,19,6745408.0
4028,42.5576,-88.0431,5,10,5757564.0
4029,42.557695,-71.269997,5,17,6745408.0
4030,42.563242,-70.938435,5,20,6745408.0
4031,42.565077,-84.836318,5,13,9909877.0
4032,42.571317,-71.380586,4,19,6745408.0
4033,42.571743,-79.094455,5,18,19746227.0
4034,42.576918,-77.035997,9,18,19746227.0
4035,42.57952,-74.588202,6,18,19746227.0
4036,42.580168,-84.4426,3,13,9909877.0
4037,42.58109,-71.43869,5,21,6745408.0
4038,42.5823,-71.7993,4,12,6745408.0
4039,42.585197,-87.81806,8,19,5757564.0
4040,42.585844,-99.537413,4,7,1881503.0
4041,42.586623,-87.813957,6,26,5757564.0
4042,42.587505,-72.600898,7,20,6745408.0
4043,42.588338,-72.603929,6,12,6745408.0
4044,42.589284,-72.215837,5,15,6745408.0
4045,42.589528,-83.599662,6,18,9909877.0
4046,42.590734,-72.303345,6,14,6745408.0
4047,42.598007,-71.352922,5,19,6745408.0
4048,42.598055,-82.881506,3,16,9909877.0
4049,42.598421,-82.868009,7,20,9909877.0
4050,42.598752,-114.760161,3,14,1634464.0
4051,42.601295,-77.153834,6,13,19746227.0
4052,42.60185,-89.639374,6,16,5757564.0
4053,42.60567,-70.67753,5,18,6745408.0
4054,42.608,-72.7372,6,12,6745408.0
4055,42.60827,-71.940856,5,10,6745408.0
4056,42.609053,-72.556098,6,12,6745408.0
4057,42.612646,-70.66579,2,15,6745408.0
4058,42.618063,-73.695566,5,14,19746227.0
4059,42.619919,-73.825895,8,21,19746227.0
4060,42.622625,-73.836047,7,14,19746227.0
4061,42.624492,-73.118003,3,9,6745408.0
4062,42.626633,-71.550179,4,15,6745408.0
4063,42.627022,-89.253301,5,12,5757564.0
4064,42.631883,-70.781781,5,21,6745408.0
4065,42.6322,-71.3752,4,13,6745408.0
4066,42.6327,-83.7637,6,12,9909877.0
4067,42.633169,-88.647738,4,8,5757564.0
4068,42.633425,-71.316172,12,17,6745408.0
4069,42.633703,-83.220416,4,11,9909877.0
4070,42.635317,-76.178738,6,17,19746227.0
4071,42.638316,-83.620666,6,22,9909877.0
4072,42.645141,-84.520014,12,17,9909877.0
4073,42.64605,-84.64839,5,16,9909877.0
4074,42.64649,-71.313587,4,14,6745408.0
4075,42.6483,-85.2891,6,12,9909877.0
4076,42.649656,-73.930027,4,13,19746227.0
4077,42.651353,-73.758667,6,17,19746227.0
4078,42.653444,-71.138819,5,18,6745408.0
4079,42.653625,-83.335477,8,17,9909877.0
4080,42.654478,-88.408442,4,12,5757564.0
4081,42.6546,-111.605,12,10,1634464.0
4082,42.654832,-86.201442,5,13,9909877.0
4083,42.661345,-77.053889,6,16,19746227.0
4084,42.661812,-83.035823,6,24,9909877.0
4085,42.666928,-71.58818,5,15,6745408.0
4086,42.671331,-74.503696,11,17,19746227.0
4087,42.675635,-71.423249,5,12,6745408.0
4088,42.675799,-75.497488,5,11,19746227.0
4089,42.677666,-90.117445,6,10,5757564.0
4090,42.677911,-70.836881,5,17,6745408.0
4091,42.678318,-73.80877,6,5,19746227.0
4092,42.678463,-88.276064,6,17,5757564.0
4093,42.679095,-83.13195,6,16,9909877.0
4094,42.679251,-74.466987,4,15,19746227.0
4095,42.679643,-82.734448,5,16,9909877.0
4096,42.683703,-89.023327,6,20,5757564.0
4097,42.685543,-73.805466,6,10,19746227.0
4098,42.690102,-84.283149,6,15,9909877.0
4099,42.690476,-73.563531,4,18,19746227.0
4100,42.691363,-73.676923,4,12,19746227.0
4101,42.700126,-74.925265,4,21,19746227.0
4102,42.700694,-73.112792,7,19,6745408.0
4103,42.70338,-72.450929,4,11,6745408.0
4104,42.708839,-73.203544,2,21,6745408.0
4105,42.709661,-73.204879,5,15,6745408.0
4106,42.7121,-76.4208,5,11,19746227.0
4107,42.714892,-84.563087,5,15,9909877.0
4108,42.71615,-82.501097,3,5,9909877.0
4109,42.716843,-78.831018,7,19,19746227.0
4110,42.716849,-71.166044,4,5,6745408.0
4111,42.717515,-78.002954,4,18,19746227.0
4112,42.717859,-73.372529,4,8,19746227.0
4113,42.721065,-94.216835,4,10,3107126.0
4114,42.722766,-83.23386,6,15,9909877.0
4115,42.728461,-71.168301,4,5,6745408.0
4116,42.728938,-84.415825,12,24,9909877.0
4117,42.730239,-84.52638,8,13,9909877.0
4118,42.731157,-73.692496,6,26,19746227.0
4119,42.73207,-93.73269,5,8,3107126.0
4120,42.733591,-84.553874,3,21,9909877.0
4121,42.737,-94.6677,6,12,3107126.0
4122,42.737164,-84.487514,5,20,9909877.0
4123,42.742892,-93.209702,6,9,3107126.0
4124,42.745254,-76.700376,5,15,19746227.0
4125,42.746474,-84.548035,5,15,9909877.0
4126,42.751582,-83.552387,5,17,9909877.0
4127,42.753063,-73.620372,3,9,19746227.0
4128,42.7582,-71.4647,4,9,1326813.0
4129,42.759014,-105.384457,2,10,584153.0
4130,42.763025,-78.772945,6,18,19746227.0
4131,42.763442,-78.129078,4,6,19746227.0
4132,42.7635,-71.4664,5,17,1326813.0
4133,42.765593,-72.03585,6,16,1326813.0
4134,42.765622,-78.632801,7,18,19746227.0
4135,42.77162,-73.70068,5,11,19746227.0
4136,42.77591,-71.078779,5,17,6745408.0
4137,42.778987,-89.298076,6,11,5757564.0
4138,42.779219,-96.93415,4,17,853175.0
4139,42.781773,-71.237258,6,18,1326813.0
4140,42.782433,-91.095446,6,15,3107126.0
4141,42.78292,-83.23849,5,13,9909877.0
4142,42.784475,-83.239661,5,0,9909877.0
4143,42.785103,-96.93461,6,18,853175.0
4144,42.790299,-86.113329,8,20,9909877.0
4145,42.7906,-83.625343,5,16,9909877.0
4146,42.793306,-86.162703,4,13,9909877.0
4147,42.795179,-78.824204,5,18,19746227.0
4148,42.79518,-74.617252,5,16,19746227.0
4149,42.796196,-77.816409,5,17,19746227.0
4150,42.797831,-76.35198,6,8,19746227.0
4151,42.798898,-73.92473,5,2,19746227.0
4152,42.803462,-73.905169,5,7,19746227.0
4153,42.805614,-73.87719,7,16,19746227.0
4154,42.806292,-102.203278,4,7,1881503.0
4155,42.809612,-89.632242,6,14,5757564.0
4156,42.810473,-70.865683,12,23,6745408.0
4157,42.812545,-85.722456,6,15,9909877.0
4158,42.814295,-73.939792,12,23,19746227.0
4159,42.81454,-94.52774,5,9,3107126.0
4160,42.815213,-72.023787,4,14,1326813.0
4161,42.816181,-84.449093,6,0,9909877.0
4162,42.825081,-83.265652,6,15,9909877.0
4163,42.825143,-84.219066,6,10,9909877.0
4164,42.8287,-106.363,2,8,584153.0
4165,42.830852,-83.020813,4,12,9909877.0
4166,42.83257,-88.731892,6,22,5757564.0
4167,42.834469,-88.759686,8,12,5757564.0
4168,42.834489,-108.739215,4,10,584153.0
4169,42.835362,-71.648984,6,14,1326813.0
4170,42.839263,-71.667423,5,15,1326813.0
4171,42.841176,-108.745862,4,12,584153.0
4172,42.848254,-106.32699,4,18,584153.0
4173,42.848959,-106.32342,5,14,584153.0
4174,42.850844,-72.560166,5,17,626562.0
4175,42.850915,-72.557868,5,9,626562.0
4176,42.850935,-72.557862,6,19,626562.0
4177,42.852734,-83.443812,4,12,9909877.0
4178,42.853408,-74.984285,5,15,19746227.0
4179,42.857681,-77.020653,12,12,19746227.0
4180,42.85824,-85.72025,6,14,9909877.0
4181,42.863,-90.186582,6,18,5757564.0
4182,42.866245,-109.860342,4,12,584153.0
4183,42.866755,-100.542041,3,12,1881503.0
4184,42.867738,-85.865456,4,15,9909877.0
4185,42.867745,-85.864407,5,12,9909877.0
4186,42.868966,-76.980922,5,17,19746227.0
4187,42.869606,-73.809271,5,11,19746227.0
4188,42.873606,-88.338621,6,20,5757564.0
4189,42.874008,-85.59547,5,15,9909877.0
4190,42.874747,-71.488224,5,22,1326813.0
4191,42.876719,-78.693695,6,19,19746227.0
4192,42.879424,-73.198299,6,16,626562.0
4193,42.88058,-71.326738,4,13,1326813.0
4194,42.88417,-78.87492,6,12,19746227.0
4195,42.8854,-77.2785,5,17,19746227.0
4196,42.8933,-78.8373,7,15,19746227.0
4197,42.899451,-73.351968,5,13,19746227.0
4198,42.900805,-77.270838,5,14,19746227.0
4199,42.905331,-77.538264,5,20,19746227.0
4200,42.908541,-73.899743,5,9,19746227.0
4201,42.909889,-76.800356,5,17,19746227.0
4202,42.910709,-77.733822,5,15,19746227.0
4203,42.910729,-87.862688,6,20,5757564.0
4204,42.911655,-89.217966,6,18,5757564.0
4205,42.923712,-78.877017,7,22,19746227.0
4206,42.92734,-83.632161,6,23,9909877.0
4207,42.929456,-75.383782,5,7,19746227.0
4208,42.929771,-75.855241,7,19,19746227.0
4209,42.932303,-72.279211,6,19,1326813.0
4210,42.932936,-114.40859,5,9,1634464.0
4211,42.933812,-76.570169,5,15,19746227.0
4212,42.934151,-85.337798,4,18,9909877.0
4213,42.93504,-74.245563,7,10,19746227.0
4214,42.937744,-93.793275,5,6,3107126.0
4215,42.938747,-85.658736,12,7,9909877.0
4216,42.939199,-123.283313,5,15,3970239.0
4217,42.941962,-87.995969,5,12,5757564.0
4218,42.943219,-78.813676,4,7,19746227.0
4219,42.947199,-85.659179,6,6,9909877.0
4220,42.947332,-78.867126,5,21,19746227.0
4221,42.949952,-76.767311,3,10,19746227.0
4222,42.950361,-71.482505,5,21,1326813.0
4223,42.95094,-76.43034,6,16,19746227.0
4224,42.95274,-78.823393,6,8,19746227.0
4225,42.954056,-74.377823,6,13,19746227.0
4226,42.9545,-74.3774,5,3,19746227.0
4227,42.954529,-85.670847,4,21,9909877.0
4228,42.955372,-85.488968,5,18,9909877.0
4229,42.9556,-74.3697,5,6,19746227.0
4230,42.95859,-77.22466,4,7,19746227.0
4231,42.95883,-87.977083,6,22,5757564.0
4232,42.959257,-74.185102,6,10,19746227.0
4233,42.962097,-90.129932,7,15,5757564.0
4234,42.9629,-77.1395,5,8,19746227.0
4235,42.9637,-78.7446,6,12,19746227.0
4236,42.963913,-85.640479,12,25,9909877.0
4237,42.967077,-85.680506,4,15,9909877.0
4238,42.967779,-72.522734,6,17,626562.0
4239,42.968813,-85.666489,4,0,9909877.0
4240,42.971212,-88.116283,6,18,5757564.0
4241,42.971745,-82.419763,6,21,9909877.0
4242,42.972186,-85.954022,5,13,9909877.0
4243,42.973035,-71.984782,6,17,1326813.0
4244,42.973475,-88.301861,5,10,5757564.0
4245,42.97573,-78.595325,6,21,19746227.0
4246,42.976194,-71.691486,5,13,1326813.0
4247,42.976901,-73.789594,5,11,19746227.0
4248,42.977546,-77.985913,5,15,19746227.0
4249,42.980151,-87.874286,6,11,5757564.0
4250,42.98032,-78.58945,5,20,19746227.0
4251,42.981335,-77.408591,5,14,19746227.0
4252,42.981484,-85.067726,5,8,9909877.0
4253,42.983633,-70.950053,6,22,1326813.0
4254,42.983952,-108.484769,3,12,584153.0
4255,42.9875,-89.5339,6,12,5757564.0
4256,42.990868,-77.502426,5,16,19746227.0
4257,42.991213,-72.541118,2,17,626562.0
4258,42.992284,-71.460177,5,21,1326813.0
4259,42.99272,-71.459973,5,21,1326813.0
4260,42.994023,-87.882514,5,19,5757564.0
4261,42.996957,-87.963355,4,15,5757564.0
4262,42.99786,-84.145676,6,19,9909877.0
4263,43.0008,-96.488,3,11,3107126.0
4264,43.001179,-75.04456,12,15,19746227.0
4265,43.002364,-73.84984,5,15,19746227.0
4266,43.00364,-108.882077,4,10,584153.0
4267,43.004004,-89.01634,4,12,5757564.0
4268,43.005011,-88.806147,5,12,5757564.0
4269,43.0055,-89.424,6,17,5757564.0
4270,43.006593,-74.373801,6,10,19746227.0
4271,43.00741,-96.05941,4,7,3107126.0
4272,43.011088,-70.773271,4,12,1326813.0
4273,43.012555,-88.231287,6,16,5757564.0
4274,43.013121,-88.472514,6,12,5757564.0
4275,43.014454,-87.99376,6,20,5757564.0
4276,43.016852,-71.000313,6,17,1326813.0
4277,43.017098,-83.687006,12,5,9909877.0
4278,43.019298,-77.755481,4,13,19746227.0
4279,43.020671,-87.923223,5,8,5757564.0
4280,43.020729,-71.165904,4,10,1326813.0
4281,43.02429,-83.074322,6,12,9909877.0
4282,43.026399,-87.945932,6,21,5757564.0
4283,43.028013,-73.381373,8,13,19746227.0
4284,43.033189,-70.831728,6,23,1326813.0
4285,43.033413,-76.019508,6,22,19746227.0
4286,43.033984,-78.870528,12,25,19746227.0
4287,43.034643,-74.986496,5,14,19746227.0
4288,43.03596,-89.37923,5,11,5757564.0
4289,43.03723,-87.915307,5,12,5757564.0
4290,43.038611,-89.395424,5,6,5757564.0
4291,43.04465,-77.09458,5,8,19746227.0
4292,43.04478,-76.248044,4,21,19746227.0
4293,43.048553,-76.562683,6,13,19746227.0
4294,43.048852,-88.00857,5,19,5757564.0
4295,43.04886,-75.378406,5,19,19746227.0
4296,43.049993,-89.394021,6,11,5757564.0
4297,43.050571,-77.431893,5,10,19746227.0
4298,43.050944,-76.152831,5,22,19746227.0
4299,43.05166,-91.149952,6,16,5757564.0
4300,43.052067,-74.345163,6,10,19746227.0
4301,43.053965,-83.311204,6,16,9909877.0
4302,43.05782,-88.125619,6,25,5757564.0
4303,43.0615,-87.9399,5,9,5757564.0
4304,43.0616,-77.230691,7,11,19746227.0
4305,43.064635,-73.790443,12,26,19746227.0
4306,43.064686,-73.790038,6,23,19746227.0
4307,43.067469,-86.231009,6,11,9909877.0
4308,43.069128,-92.677948,6,11,3107126.0
4309,43.0709,-87.9007,5,14,5757564.0
4310,43.071193,-70.753553,7,22,1326813.0
4311,43.071445,-89.38027,2,20,5757564.0
4312,43.071662,-89.454803,7,21,5757564.0
4313,43.07239,-75.599094,6,15,19746227.0
4314,43.072775,-89.381847,8,21,5757564.0
4315,43.073132,-89.389562,4,21,5757564.0
4316,43.074024,-88.907965,6,18,5757564.0
4317,43.074188,-89.457484,8,22,5757564.0
4318,43.074625,-89.384251,8,23,5757564.0
4319,43.074781,-75.755324,4,7,19746227.0
4320,43.075298,-89.382937,8,16,5757564.0
4321,43.076031,-86.194304,5,12,9909877.0
4322,43.078268,-70.936445,6,17,1326813.0
4323,43.079233,-72.428076,6,0,1326813.0
4324,43.079327,-72.428613,4,13,1326813.0
4325,43.083221,-89.36773,9,17,5757564.0
4326,43.084256,-72.711717,5,18,626562.0
4327,43.084256,-72.711642,5,13,626562.0
4328,43.085525,-73.781149,6,24,19746227.0
4329,43.085699,-89.279478,5,13,5757564.0
4330,43.090021,-70.736542,5,23,1330089.0
4331,43.090059,-73.49925,12,11,19746227.0
4332,43.093571,-79.057403,12,13,19746227.0
4333,43.094461,-71.729414,5,17,1326813.0
4334,43.094525,-89.516386,6,11,5757564.0
4335,43.095699,-71.730493,8,18,1326813.0
4336,43.096277,-79.040395,12,10,19746227.0
4337,43.096859,-85.228826,5,13,9909877.0
4338,43.096929,-87.890488,5,21,5757564.0
4339,43.09982,-75.22513,5,0,19746227.0
4340,43.099984,-77.442818,7,16,19746227.0
4341,43.101484,-77.535667,7,12,19746227.0
4342,43.10391,-75.22388,10,23,19746227.0
4343,43.104857,-88.069654,5,10,5757564.0
4344,43.107704,-78.774631,5,12,19746227.0
4345,43.111545,-89.641947,3,13,5757564.0
4346,43.112004,-74.771675,6,11,19746227.0
4347,43.116356,-75.399367,6,0,19746227.0
4348,43.116601,-71.101692,5,14,1326813.0
4349,43.118401,-85.56055,6,14,9909877.0
4350,43.120278,-124.416226,9,21,3970239.0
4351,43.121684,-75.291152,5,19,19746227.0
4352,43.122691,-77.567072,7,20,19746227.0
4353,43.128582,-89.363109,6,23,5757564.0
4354,43.1316,-115.696,6,9,1634464.0
4355,43.132631,-72.444561,4,16,626562.0
4356,43.13333,-71.243012,5,15,1326813.0
4357,43.13433,-77.63633,5,14,19746227.0
4358,43.135848,-90.707006,6,12,5757564.0
4359,43.135897,-86.206029,12,19,9909877.0
4360,43.13661,-70.910656,5,15,1326813.0
4361,43.136634,-77.608955,4,2,19746227.0
4362,43.137513,-95.145768,5,18,3107126.0
4363,43.1389,-76.2254,6,5,19746227.0
4364,43.141531,-77.6204,3,2,19746227.0
4365,43.143561,-77.588489,5,12,19746227.0
4366,43.145982,-77.602433,5,14,19746227.0
4367,43.14745,-77.646064,3,2,19746227.0
4368,43.150344,-87.906022,5,16,5757564.0
4369,43.15259,-93.199249,6,14,3107126.0
4370,43.1538,-70.6585,5,21,1330089.0
4371,43.154172,-70.658729,5,17,1330089.0
4372,43.15645,-76.321903,4,21,19746227.0
4373,43.1624,-85.7072,4,6,9909877.0
4374,43.1656,-77.589746,12,28,19746227.0
4375,43.167011,-71.451294,4,4,1326813.0
4376,43.168068,-77.562188,3,2,19746227.0
4377,43.168463,-77.625302,5,2,19746227.0
4378,43.174948,-77.619333,3,2,19746227.0
4379,43.177291,-85.27073,6,10,9909877.0
4380,43.177386,-123.485634,12,16,3970239.0
4381,43.177675,-73.052977,6,21,626562.0
4382,43.178726,-88.117535,7,9,5757564.0
4383,43.180731,-99.29266,4,11,853175.0
4384,43.181435,-87.961917,6,17,5757564.0
4385,43.183119,-89.205091,6,17,5757564.0
4386,43.183411,-89.210368,6,21,5757564.0
4387,43.185151,-84.117669,4,22,9909877.0
4388,43.186252,-76.172304,3,16,19746227.0
4389,43.190401,-88.984601,6,7,5757564.0
4390,43.191968,-77.661375,12,3,19746227.0
4391,43.193123,-77.632746,3,2,19746227.0
4392,43.193779,-88.726491,3,9,5757564.0
4393,43.193796,-71.149328,6,14,1326813.0
4394,43.196887,-75.728618,4,6,19746227.0
4395,43.1976,-72.5053,6,9,626562.0
4396,43.200044,-88.711438,7,18,5757564.0
4397,43.200765,-70.875971,5,18,1326813.0
4398,43.201885,-86.242558,4,8,9909877.0
4399,43.2055,-78.4878,6,9,19746227.0
4400,43.206451,-71.538411,6,24,1326813.0
4401,43.20661,-83.236367,12,12,9909877.0
4402,43.210056,-75.458307,7,13,19746227.0
4403,43.211764,-77.581923,6,16,19746227.0
4404,43.212229,-77.452948,5,10,19746227.0
4405,43.212605,-85.073542,5,8,9909877.0
4406,43.213697,-123.33255,7,17,3970239.0
4407,43.215562,-70.860102,5,17,1326813.0
4408,43.2163,-70.8611,5,15,1326813.0
4409,43.220144,-76.815495,5,11,19746227.0
4410,43.221089,-78.386261,5,9,19746227.0
4411,43.222673,-71.71308,5,17,1326813.0
4412,43.226464,-72.806487,6,23,626562.0
4413,43.23184,-87.978892,5,18,5757564.0
4414,43.236237,-77.065859,5,16,19746227.0
4415,43.238036,-120.688492,4,8,3970239.0
4416,43.238369,-86.250109,7,26,9909877.0
4417,43.240603,-85.611628,5,20,9909877.0
4418,43.240635,-78.20268,6,11,19746227.0
4419,43.240638,-75.256605,5,16,19746227.0
4420,43.246672,-89.339846,5,18,5757564.0
4421,43.247217,-73.091881,8,24,626562.0
4422,43.247801,-83.777762,5,16,9909877.0
4423,43.251347,-88.278196,1,19,5757564.0
4424,43.267159,-70.865069,5,17,1330089.0
4425,43.268863,-71.955407,5,12,1326813.0
4426,43.276279,-91.475223,5,8,3107126.0
4427,43.280684,-71.816054,6,15,1326813.0
4428,43.28308,-71.58833,4,11,1326813.0
4429,43.283922,-103.35414,4,5,853175.0
4430,43.284151,-78.709131,5,10,19746227.0
4431,43.291365,-84.607979,6,8,9909877.0
4432,43.298335,-84.147648,5,14,9909877.0
4433,43.298869,-71.029937,5,10,1326813.0
4434,43.29946,-72.481644,6,16,626562.0
4435,43.302712,-73.651373,6,20,19746227.0
4436,43.3046,-91.788765,6,22,3107126.0
4437,43.30585,-73.155942,6,13,626562.0
4438,43.316314,-73.847538,5,9,19746227.0
4439,43.318122,-88.381233,7,11,5757564.0
4440,43.318839,-90.850197,6,12,5757564.0
4441,43.322899,-76.416521,6,10,19746227.0
4442,43.323548,-88.005845,5,8,5757564.0
4443,43.32548,-89.53785,7,17,5757564.0
4444,43.330116,-78.554802,3,13,19746227.0
4445,43.331047,-71.71669,1,13,1326813.0
4446,43.332941,-90.386692,6,8,5757564.0
4447,43.33453,-90.385608,6,15,5757564.0
4448,43.338273,-71.565515,5,23,1326813.0
4449,43.3389,-89.0147,5,9,5757564.0
4450,43.3396,-89.0159,5,9,5757564.0
4451,43.341507,-76.358405,5,6,19746227.0
4452,43.348895,-90.873029,3,8,5757564.0
4453,43.363827,-92.556062,5,10,3107126.0
4454,43.365959,-72.174168,6,21,1326813.0
4455,43.367982,-124.215299,6,21,3970239.0
4456,43.375823,-72.339305,5,16,1326813.0
4457,43.38027,-84.656984,6,9,9909877.0
4458,43.385652,-70.542994,7,21,1330089.0
4459,43.387222,-123.342292,7,21,3970239.0
4460,43.389888,-123.315289,7,10,3970239.0
4461,43.389924,-89.40309,5,11,5757564.0
4462,43.3968,-72.689924,6,17,626562.0
4463,43.402007,-94.827697,5,7,3107126.0
4464,43.406049,-85.037581,6,14,9909877.0
4465,43.407,-88.7035,5,7,5757564.0
4466,43.411116,-84.608215,5,17,9909877.0
4467,43.413289,-71.981844,4,21,1326813.0
4468,43.419762,-85.799049,3,14,9909877.0
4469,43.424322,-82.543109,6,12,9909877.0
4470,43.424885,-88.183336,5,20,5757564.0
4471,43.425555,-95.114092,5,16,3107126.0
4472,43.428552,-83.941012,6,18,9909877.0
4473,43.432497,-103.479093,4,13,853175.0
4474,43.436747,-71.172289,6,10,1326813.0
4475,43.438711,-70.774653,6,15,1330089.0
4476,43.442435,-88.630314,5,17,5757564.0
4477,43.448065,-71.643559,3,12,1326813.0
4478,43.450027,-71.575807,4,23,1326813.0
4479,43.45457,-76.509604,6,12,19746227.0
4480,43.457789,-71.562689,4,22,1326813.0
4481,43.45818,-71.56186,4,9,1326813.0
4482,43.4603,-89.8671,6,13,5757564.0
4483,43.466381,-110.792249,4,3,584153.0
4484,43.468,-85.9432,5,13,9909877.0
4485,43.472924,-110.760896,4,16,584153.0
4486,43.480716,-72.38807,7,16,626562.0
4487,43.489,-73.7786,6,13,19746227.0
4488,43.490515,-116.415209,5,13,1634464.0
4489,43.494592,-112.042508,6,19,1634464.0
4490,43.495958,-74.359031,4,14,19746227.0
4491,43.502807,-70.448134,6,14,1330089.0
4492,43.514488,-70.391653,4,15,1330089.0
4493,43.517755,-73.236105,5,14,626562.0
4494,43.52089,-114.3167,5,17,1634464.0
4495,43.525658,-91.773553,7,17,5457173.0
4496,43.52674,-71.862337,7,13,1326813.0
4497,43.52759,-71.468591,4,14,1326813.0
4498,43.528653,-71.470817,3,18,1326813.0
4499,43.5289,-88.5638,6,8,5757564.0
4500,43.532957,-116.444084,7,22,1634464.0
4501,43.533336,-109.630466,3,10,584153.0
4502,43.534957,-71.604572,5,10,1326813.0
4503,43.53943,-89.461376,6,13,5757564.0
4504,43.539636,-72.399752,4,16,626562.0
4505,43.543232,-89.103246,4,8,5757564.0
4506,43.5473,-116.801,6,11,1634464.0
4507,43.547619,-96.722763,6,9,853175.0
4508,43.549612,-89.993406,6,26,5757564.0
4509,43.550926,-96.722973,6,15,853175.0
4510,43.554882,-90.889327,5,18,5757564.0
4511,43.560777,-96.723203,6,16,853175.0
4512,43.565957,-90.8865,7,20,5757564.0
4513,43.572223,-89.471969,5,8,5757564.0
4514,43.57426,-116.1549,6,16,1634464.0
4515,43.578784,-116.557801,7,16,1634464.0
4516,43.581018,-71.202157,5,19,1326813.0
4517,43.587729,-76.173678,5,13,19746227.0
4518,43.588759,-88.432556,5,10,5757564.0
4519,43.5901,-70.3393,5,18,1330089.0
4520,43.59449,-73.266531,5,10,626562.0
4521,43.596976,-83.887789,5,15,9909877.0
4522,43.604509,-84.776193,5,15,9909877.0
4523,43.605826,-72.980071,6,23,626562.0
4524,43.607275,-84.780045,5,21,9909877.0
4525,43.607916,-72.985592,7,21,626562.0
4526,43.60798,-116.19193,2,22,1634464.0
4527,43.611831,-84.247491,6,24,9909877.0
4528,43.614659,-75.356929,5,16,19746227.0
4529,43.6158,-116.354,7,15,1634464.0
4530,43.622299,-116.353092,4,11,1634464.0
4531,43.632679,-96.947438,4,8,853175.0
4532,43.637209,-72.52455,6,17,626562.0
4533,43.64074,-88.722663,6,10,5757564.0
4534,43.641262,-89.762888,6,13,5757564.0
4535,43.642888,-72.251396,5,19,1326813.0
4536,43.6445,-72.1438,6,13,1326813.0
4537,43.646039,-108.210209,3,12,584153.0
4538,43.646615,-72.010402,6,17,1326813.0
4539,43.648651,-73.805133,4,16,19746227.0
4540,43.649184,-70.854171,6,13,1330089.0
4541,43.65087,-90.340176,5,5,5757564.0
4542,43.650895,-93.368932,6,13,5457173.0
4543,43.6548,-71.5615,4,18,1326813.0
4544,43.657359,-70.258901,9,19,1330089.0
4545,43.658621,-70.271919,8,18,1330089.0
4546,43.66542,-116.6892,5,17,1634464.0
4547,43.66672,-92.969561,6,14,5457173.0
4548,43.669137,-70.256083,5,15,1330089.0
4549,43.675,-87.9449,7,16,5757564.0
4550,43.676958,-70.441541,6,13,1330089.0
4551,43.682576,-114.363722,5,18,1634464.0
4552,43.684371,-92.987656,6,7,5457173.0
4553,43.690218,-71.097186,12,26,1326813.0
4554,43.691282,-73.985525,5,10,19746227.0
4555,43.7033,-72.2886,5,17,1326813.0
4556,43.7057,-116.618,6,11,1634464.0
4557,43.707968,-74.974947,5,8,19746227.0
4558,43.71389,-72.307907,6,17,626562.0
4559,43.718962,-91.976423,6,15,5457173.0
4560,43.723224,-111.111077,5,22,1634464.0
4561,43.752603,-87.961689,5,1,5757564.0
4562,43.755839,-71.164942,3,9,1326813.0
4563,43.75616,-87.71326,5,15,5757564.0
4564,43.75647,-71.686886,6,22,1326813.0
4565,43.765621,-103.60143,5,8,853175.0
4566,43.775364,-88.446973,6,24,5757564.0
4567,43.777853,-88.447092,4,16,5757564.0
4568,43.779433,-86.433138,4,12,9909877.0
